address,subject_city_province_zip,effective_date,municipality_district,site_dimensions,lot_size_sf,units_sq_ft,year_built,structure_type,roofing,effective_age,style,construction,remaining_economic_life,windows,basement,exterior_finish,basement_area,foundation_walls,flooring,plumbing_lines,heating,fuel_type,water_heater,cooling,room_count,num_beds,room_total,main_lvl_area,second_lvl_area,third_lvl_area,gla,subject_age,num_baths,condition,orderID,appraisal_index,property_role,is_appraiser_selected,distance_to_subject,prop_type,stories,city_province,sale_date,sale_price,dom,location_similarity,lot_size,age,bed_count,bath_count,basement_finish,parking,neighborhood,comp_index,id,bedrooms,city,province,postal_code,property_sub_type,levels,full_baths,half_baths,main_level_finished_area,upper_lvl_fin_area,bg_fin_area,roof,close_price,close_date,public_remarks,latitude,longitude,property_index,property_id,year_built_age,sale_price_per_sqft,upper_lvl_fin_area_log
6051,50,17,55,62,1453,1,132,16,1,5,53,4,16,4,200,5,0,0,6,3,315,4,8,75,14,3,0.0,40,0.0,,347,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.71848207232055,-0.5,62,3,588,4,45,0.0,1.0,-0.7623896809232859,-0.1590853208753382,,7,-0.21320338079646692,96,6818,-0.0026712220102796296,0.12517828511847925,26.0,5716,-0.45454545454545453,,
6052,50,17,55,62,1453,1,132,9,1,5,53,4,16,4,200,5,0,0,6,3,315,4,8,75,14,3,0.0,40,0.0,,347,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.5834319690648778,-0.5,62,3,588,3,45,-0.16666666666666666,-5.000000000000001,-0.22403258655804478,-0.16400295057782158,,7,-0.21320338079646692,96,6818,-0.0026712220102796296,0.12517828511847925,27.0,5717,1.781818181818182,,
6092,50,17,55,62,1453,1,132,9,1,5,53,4,16,4,117,5,0,0,6,3,239,4,8,75,30,3,0.0,40,0.0,,2138,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.25714404512757966,-1.0,62,3,636,3,45,-0.5000000000000002,-1.0,-0.4392396469789544,-0.5839685271699042,,7,-0.8375847102718343,96,6461,-0.002257994295982234,0.12460121512579121,28.0,5718,-0.19999999999999993,,
7518,50,17,55,62,1453,1,132,3,1,5,27,4,16,4,65,5,0,0,6,3,1,4,8,74,2,3,0.0,40,0.0,,1003,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-1.1330958683871326,0.0,61,3,1245,4,22,0.0,0.0,0.6347589952477932,0.6513400540939266,,7,0.22843219371050028,97,2256,-0.00016233945918837486,0.12490024230382044,29.0,5719,-0.21818181818181823,,
7519,50,17,55,62,1453,1,132,11,1,5,80,4,16,4,65,5,0,0,6,3,2,4,8,75,2,3,0.0,40,0.0,,1003,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.4089312691438788,0.0,62,3,610,3,68,-0.16666666666666666,0.0,-0.24032586558044827,-0.4782394885665109,,7,0.22843219371050028,97,2256,-0.0001475813265344096,0.12489761925839904,30.0,5720,-0.11818181818181825,,
5890,50,17,55,62,1453,1,132,16,1,5,93,4,16,4,65,5,0,0,6,3,238,4,8,74,24,3,0.0,40,0.0,,127,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-1.1331734833890037,-0.5,61,3,1246,4,22,0.0,0.0,-0.19551934826883915,-0.3838209982788296,,7,-0.33655676540013707,98,3246,-0.002538398816398137,0.1245959690349484,31.0,5721,-0.23636363636363633,,
1682,50,17,55,62,262,1,132,103,1,5,42,4,16,4,91,5,0,0,6,3,238,4,8,158,9,3,0.0,40,0.0,,1266,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-1.1331457637454783,1.0,61,3,1250,36,25,0.0,-1.0,-0.513917175831636,0.15515121711335111,,7,0.16294829818015685,98,2885,-0.002080896704139894,0.12444645544593398,32.0,5722,-0.06363636363636357,,
1683,50,17,55,62,262,1,132,107,1,5,43,4,16,4,92,5,0,0,6,3,239,4,8,75,9,3,0.0,40,0.0,,1239,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.4487366772463306,1.0,62,3,643,36,36,-0.16666666666666666,0.0,-0.08961303462321783,-0.3493975903614458,,7,0.16294829818015685,98,2885,-0.002080896704139894,0.12444645544593398,33.0,5723,-0.12727272727272732,,
5891,50,17,55,62,1453,1,132,9,1,5,53,4,16,4,65,5,0,0,6,3,239,4,8,75,24,3,0.0,40,0.0,,127,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.26198389488711177,-0.5,62,3,646,3,45,-0.8333333333333335,-3.0000000000000004,-0.07671418873048208,-0.3130071305630687,,7,-0.33655676540013707,98,3246,-0.002538398816398137,0.1245959690349484,34.0,5724,0.3272727272727272,,
7006,50,17,55,62,1453,1,132,16,1,5,53,4,16,4,65,5,0,0,6,3,408,4,8,75,26,3,0.0,40,0.0,,2138,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.7199623012848054,-0.5,62,3,660,4,45,0.0,0.0,-0.36320434487440595,-0.4669289402507993,,7,-0.6959567501713242,99,1421,-0.0024350918878235255,0.12489499621297802,35.0,5725,-0.17272727272727276,,
7007,50,17,55,62,1453,1,132,9,1,5,53,4,16,4,65,5,0,0,6,3,408,4,8,75,26,3,0.0,40,0.0,,2138,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.3675236656456598,-0.5,62,3,660,3,45,-0.8333333333333335,-5.000000000000001,-0.5451459606245758,-0.51708876321613,,7,-0.6959567501713242,99,1421,-0.0024350918878235255,0.12489499621297802,36.0,5726,0.045454545454545456,,
7476,50,17,55,62,1453,1,131,2,1,5,112,4,16,4,112,5,0,0,6,3,315,4,8,77,22,3,-2.611111111111109,40,9.202018680543615,,1936,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.25804216157780213,-1.5,62,3,647,1,95,-0.8333333333333335,-3.0000000000000004,-0.3761031907671421,-0.8008359970494222,,7,-0.7918982715297342,99,2187,-0.0018300084490308734,0.12490024230382044,37.0,5727,-0.8636363636363636,,
6380,50,17,55,62,1453,1,132,16,1,5,94,4,16,4,65,5,0,0,6,3,1,4,8,74,3,3,0.0,40,0.0,,1003,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-1.1282671064850105,-0.5,61,3,662,4,22,0.0,-3.0000000000000004,0.49626612355736566,1.2109663142365379,,7,0.8829665727556537,101,4404,-0.002420333755170609,0.12459334598952738,38.0,5728,0.20909090909090916,,
5187,50,17,55,62,1453,1,132,16,1,5,92,4,16,4,65,5,0,0,6,3,238,4,8,74,6,3,0.0,40,0.0,,1333,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-1.128156227910909,-0.5,61,3,1794,4,94,0.8333333333333335,0.0,1.5227427019687712,0.7536267519055814,,7,3.1523642732049035,101,4297,-0.00045750211225824267,0.12477433612359747,39.0,5729,-0.34545454545454546,,
5188,50,17,55,62,1453,1,132,9,1,5,53,4,16,4,65,5,0,0,6,3,239,4,8,75,6,3,0.0,40,0.0,,1430,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.22114731604551566,0.0,62,3,1794,3,45,0.8333333333333335,0.0,1.5084860828241682,0.6365871649864764,,7,3.1523642732049035,101,4296,-0.00045750211225824267,0.12477433612359747,40.0,5730,0.48181818181818187,,
6381,50,17,55,62,1453,1,132,9,1,5,53,4,16,4,117,5,0,0,6,3,2,4,8,75,3,3,0.0,40,0.0,,1003,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.06458122548544026,-0.5,62,3,662,3,45,0.5000000000000002,-1.0,1.08418194161575,0.9144332431767883,,7,0.8829665727556537,101,4404,-0.002420333755170609,0.12459334598952738,41.0,5731,0.1909090909090909,,
7666,50,17,55,62,1453,1,132,16,1,5,52,4,16,4,65,5,0,0,6,3,238,4,8,74,24,3,0.0,40,0.0,,2138,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-1.128516583276739,-1.0,61,3,664,4,22,-0.8333333333333335,0.0,-0.38357094365241,-0.3169412343250555,,7,-0.20558897433945025,102,2174,-0.0033205798470320805,0.12435464885618806,42.0,5732,0.09999999999999996,,
7660,50,17,55,62,1453,1,132,16,1,5,52,4,16,4,0,5,0,0,6,3,1,4,8,187,14,3,0.0,40,0.0,,2340,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-1.1284944075619188,-0.5,61,3,603,4,22,-0.8333333333333335,-2.0000000000000004,-0.35369993211133754,-0.7880501598229653,,7,-0.9898728394121679,102,1228,-0.0020513804388330122,0.12525959952653995,43.0,5733,0.6545454545454544,,
3509,50,17,55,62,1073,1,132,32,1,5,43,4,16,4,80,5,0,0,6,3,408,4,8,75,20,3,0.0,40,0.0,,1895,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.719995564857036,1.0,62,3,665,7,36,2.5000000000000004,0.0,2.0393754243041413,1.6574870912220305,,7,2.2843219371050028,102,1871,-0.0023908174898626786,0.1249474571214041,44.0,5734,0.3818181818181818,,
7667,50,17,55,62,1453,1,132,9,1,5,53,4,16,4,65,5,0,0,6,3,239,4,8,75,24,3,0.0,40,0.0,,2138,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.5872960873723164,-1.0,62,3,664,3,45,-0.6666666666666669,0.0,-0.5254582484725053,-0.16400295057782158,,7,-0.20558897433945025,102,2174,-0.0033353379796860457,0.12435464885618806,45.0,5735,0.30909090909090914,,
3510,50,17,55,62,1073,1,132,39,1,5,43,4,16,4,86,5,0,0,6,3,408,4,8,75,20,3,0.0,40,0.0,,1892,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.1822400243932863,1.0,62,3,665,7,36,0.8333333333333335,-1.0,1.4623217922606926,1.5207769854929922,,7,2.2843219371050028,102,1871,-0.0023908174898626786,0.1249474571214041,46.0,5736,0.6181818181818183,,
7057,50,17,55,62,1453,1,135,16,1,5,53,4,16,4,65,5,0,0,6,3,239,4,8,75,24,3,0.0,40,0.0,,2047,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.7192305026957353,-1.0,62,3,646,4,45,-0.8333333333333335,0.0,-1.0583842498302785,-1.0088517334644702,,7,-0.8375847102718343,103,5143,-0.002538398816398137,0.1245959690349484,47.0,5737,-0.49090909090909096,,
7058,50,17,55,62,1453,1,132,9,1,5,53,4,16,4,65,5,0,0,6,3,239,4,8,75,24,3,0.0,40,0.0,,2047,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.2539729179082757,-1.0,62,3,646,3,45,-0.5000000000000002,-1.0,-0.4392396469789544,-0.5839685271699042,,7,-0.8375847102718343,103,5143,-0.002538398816398137,0.1245959690349484,48.0,5738,-0.19999999999999993,,
7578,50,17,55,62,1453,1,132,16,1,5,53,4,16,4,65,5,0,0,6,3,2,4,8,188,26,3,0.0,40,0.0,,127,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.721514601322227,0.0,62,3,603,4,45,-0.8333333333333335,0.0,-0.9592668024439919,-0.5711826899434473,,7,-0.8832711490139343,106,2599,-0.0020513804388330122,0.12525959952653995,49.0,5739,0.3363636363636363,,
7579,50,17,55,62,1453,1,132,9,1,5,53,4,16,4,117,5,0,0,6,3,2,4,8,189,26,3,0.0,40,0.0,,127,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.2565120372552009,0.0,62,3,603,3,45,-0.6666666666666669,0.0,-0.5634758995247793,-0.5711826899434473,,7,-0.8832711490139343,106,2599,-0.0020513804388330122,0.12525959952653995,50.0,5740,0.01818181818181812,,
5951,50,17,55,62,1453,1,132,16,1,5,53,4,16,4,65,5,0,0,6,3,2,4,8,75,28,3,0.0,40,0.0,,1003,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.7207606270183365,-0.5,62,3,610,4,45,0.0,0.0,0.6605566870332654,0.8121465453651338,,7,0.517779639077134,108,6638,-0.00016233945918837486,0.12492647275803367,51.0,5741,-0.13636363636363635,,
5952,50,17,55,62,1453,1,132,9,1,5,53,4,16,4,65,5,0,0,6,3,2,4,8,75,28,3,0.0,40,0.0,,1003,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.3046222505578578,-0.5,62,3,610,3,45,0.0,0.0,1.5424304141208416,1.0373739857388735,,7,0.517779639077134,108,6638,-0.00016233945918837486,0.12492647275803367,52.0,5742,-0.6272727272727273,,
7652,50,17,55,62,1453,1,132,16,1,5,53,4,16,4,65,5,0,0,6,3,2,4,8,188,24,3,0.0,40,0.0,,2138,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.722523596346551,-0.5,62,3,604,4,45,-0.8333333333333335,0.0,-0.9063136456211812,-0.5711826899434473,,7,-0.8893626741795477,109,5571,-0.002213719898021387,0.12526746866280414,53.0,5743,0.3363636363636363,,
6575,50,17,55,62,1453,1,132,16,1,5,53,4,16,4,65,5,0,0,6,3,239,4,8,75,24,3,0.0,40,0.0,,2138,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.7215922163240981,-0.5,62,3,661,4,45,0.0,0.0,0.0631364562118127,-0.5765920826161791,,7,-0.6243813294753674,109,3294,-0.002685980142932546,0.12490024230382044,54.0,5744,-0.14545454545454542,,
5859,50,17,55,62,1453,1,116,2,1,5,112,4,16,4,112,5,0,0,6,3,239,4,8,77,30,3,-1.0,40,-4.691672544467319,,360,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.5832212997740849,-0.5,62,3,628,1,95,-0.16666666666666666,-5.000000000000001,-0.3971486761710794,-0.33316941234325054,,7,-0.22873676996878092,109,5184,-0.0024941244184372895,0.12461695339831884,55.0,5745,-0.3181818181818182,,
6576,50,17,55,62,1453,1,132,9,1,5,53,4,16,4,65,5,0,0,6,3,239,4,8,75,24,3,0.0,40,0.0,,2138,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.3659879973943535,-0.5,62,3,661,3,45,-0.8333333333333335,-5.000000000000001,-0.10386965376782084,-0.5864273420211459,,7,-0.6243813294753674,109,3294,-0.002685980142932546,0.12490024230382044,56.0,5746,0.8272727272727274,,
7653,50,17,55,62,1453,1,132,9,1,5,53,4,16,4,65,5,0,0,6,3,2,4,8,189,24,3,0.0,40,0.0,,2138,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.25767071835456196,-0.5,62,3,604,3,45,-0.6666666666666669,0.0,-0.5634758995247793,-0.5711826899434473,,7,-0.8893626741795477,109,5571,-0.002213719898021387,0.12526746866280414,57.0,5747,0.01818181818181812,,
7145,50,17,55,62,1453,1,132,16,1,5,53,4,16,4,65,5,0,0,6,3,239,4,8,75,24,3,0.0,40,0.0,,2138,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.722529140275256,-1.0,62,3,638,4,45,-0.8333333333333335,0.0,0.5532926001357773,-0.10794197196951091,,7,-0.5637706540775147,110,382,-0.0013725063367736794,0.1244517015367764,58.0,5748,-0.027272727272727337,,
7146,50,17,55,62,1453,1,132,9,1,5,53,4,16,4,65,5,0,0,6,3,239,4,8,75,24,3,0.0,40,0.0,,2138,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.4683954484345331,-1.0,62,3,638,3,45,-0.6666666666666669,-5.000000000000001,0.2830957230142565,-0.38677157610031976,,7,-0.5637706540775147,110,382,-0.0013725063367736794,0.1244517015367764,59.0,5749,2.3545454545454545,,
6133,50,17,55,62,1453,1,132,16,1,5,53,4,16,4,65,5,0,0,6,3,2,4,8,75,26,3,0.0,40,0.0,,2238,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.7229338470707267,0.0,62,3,604,4,45,-0.8333333333333335,0.0,-0.09164969450101833,-0.8155888861568724,,7,-0.7462118327876343,111,1583,-0.002213719898021387,0.12526746866280414,60.0,5750,0.47272727272727266,,
7082,50,17,55,62,1453,1,137,16,1,5,53,4,16,4,65,5,0,0,6,3,2,4,8,75,30,3,0.0,40,0.0,,2138,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.7227287217086388,-0.5,62,3,603,4,45,-0.8333333333333335,-2.0000000000000004,-0.32450780719619826,-0.6695352839931155,,7,-0.9807355516637478,111,4415,-0.0020513804388330122,0.12525959952653995,61.0,5751,-0.43636363636363634,,
7083,50,17,55,62,1453,1,132,9,1,5,53,4,16,4,65,5,0,0,6,3,2,4,8,75,30,3,0.0,40,0.0,,2138,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.48608612493243336,-0.5,62,3,603,3,45,-0.6666666666666669,-1.0,-0.3828920570264768,-0.6695352839931155,,7,-0.9807355516637478,111,4415,-0.0020513804388330122,0.12525959952653995,62.0,5752,-0.17272727272727276,,
6134,50,17,55,62,1453,1,132,9,1,5,53,4,16,4,65,5,0,0,6,3,2,4,8,75,26,3,0.0,40,0.0,,2238,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.2586963451650012,0.0,62,3,604,3,45,-0.8333333333333335,-4.000000000000001,-0.11676849966055661,-0.5465945414310304,,7,-0.7462118327876343,111,1583,-0.002213719898021387,0.12526746866280414,63.0,5753,-0.2545454545454545,,
2260,50,17,55,62,259,1,132,32,1,5,27,4,16,4,46,5,0,0,6,3,408,4,8,75,33,3,0.0,40,0.0,,1900,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.7219858352621585,2.0,62,3,605,7,22,2.5000000000000004,0.0,3.243720298710115,2.601180231128595,,7,5.90877941064494,112,1954,0.001283957540851985,0.12478745135070408,64.0,5754,-0.21818181818181823,,
7677,50,17,55,62,1453,1,132,16,1,5,53,4,16,4,65,5,0,0,6,3,239,4,8,75,28,3,0.0,40,0.0,,2340,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.7218694127593519,-0.5,62,3,664,4,45,0.0,0.0,0.8207739307535643,1.0413080895008604,,7,0.9137287748420011,112,4406,-0.0033205798470320805,0.12435464885618806,65.0,5755,0.1909090909090909,,
7433,50,17,55,62,1453,1,132,16,1,5,53,4,16,4,65,5,0,0,6,3,2,4,8,75,30,3,0.0,40,0.0,,2238,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.7217252706130199,-0.5,62,3,655,4,45,0.0,0.0,-0.6849966055668705,-0.5711826899434473,,7,-0.8984999619279677,112,1958,-0.00202186417352613,0.12456711553531416,66.0,5756,0.4454545454545455,,
7434,50,17,55,62,1453,1,132,9,1,5,53,4,16,4,117,5,0,0,6,3,2,4,8,75,30,3,0.0,40,0.0,,2238,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.2597108841180302,-0.5,62,3,655,3,45,-0.6666666666666669,0.0,-0.14324507807196213,-0.5711826899434473,,7,-0.8984999619279677,112,1958,-0.00202186417352613,0.12456711553531416,67.0,5757,0.01818181818181812,,
7678,50,17,55,62,1453,1,132,9,1,5,53,4,16,4,65,5,0,0,6,3,239,4,8,75,28,3,0.0,40,0.0,,2340,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.169089825504844,-0.5,62,3,664,3,45,0.5000000000000002,-1.0,1.08418194161575,0.9144332431767883,,7,0.9137287748420011,112,4406,-0.0033353379796860457,0.12435464885618806,68.0,5758,0.2454545454545454,,
2261,50,17,55,62,259,1,132,38,1,5,27,4,16,4,74,5,0,0,6,3,408,4,8,75,33,3,0.0,40,0.0,,1916,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.10079416778700226,2.0,62,3,605,7,22,1.833333333333334,-2.0000000000000004,3.4792939579090287,2.597246127366609,,7,5.90877941064494,112,1955,0.001283957540851985,0.12478745135070408,69.0,5759,0.1636363636363637,,
6975,50,17,55,62,1453,1,132,16,1,5,27,4,16,4,65,5,0,0,6,3,315,4,8,75,30,3,0.0,40,0.0,,127,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.7232332192208009,-0.5,62,3,585,4,22,0.0,0.0,0.19416157501697193,0.06761740840914679,,7,0.0,116,3810,-0.002612189479664817,0.12518615425474344,70.0,5760,-0.09090909090909091,,
6976,50,17,55,62,1453,1,132,7,1,5,27,4,16,4,65,5,0,0,6,3,315,4,8,75,30,3,0.0,40,0.0,,127,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.5982730662083685,-0.5,62,3,585,3,22,0.16666666666666685,0.0,-0.5397148676171079,0.03171871158101789,,7,0.0,116,3810,-0.002612189479664817,0.12518615425474344,71.0,5761,0.2727272727272727,,
6705,50,17,55,62,1453,1,138,16,1,5,53,4,16,4,65,5,0,0,6,3,315,4,8,75,22,3,0.0,40,0.0,,2047,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.7235880306579258,-1.0,62,3,602,4,45,-0.8333333333333335,0.0,-0.1147318397827565,-0.05630686009343518,,7,-0.4294525241757405,117,3126,-0.00019185572449525678,0.12507598634704847,72.0,5762,0.10909090909090903,,
6706,50,17,55,62,1453,1,132,9,1,5,53,4,16,4,65,5,0,0,6,3,315,4,8,75,22,3,0.0,40,0.0,,2047,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.26266025418913114,-1.0,62,3,602,3,45,-0.6666666666666669,-5.000000000000001,-0.9572301425661913,0.19301696582247355,,7,-0.4294525241757405,117,3127,-0.00019185572449525678,0.12507598634704847,73.0,5763,1.9545454545454546,,
5751,50,17,55,62,1453,1,137,16,1,5,53,4,16,4,65,5,0,0,6,3,2,4,8,188,26,3,0.0,40,0.0,,2138,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.7245582181813142,-0.5,62,3,603,4,45,-0.8333333333333335,0.0,-0.43448744059742017,-0.6695352839931155,,7,-0.9594152135841011,119,5073,-0.0020513804388330122,0.12525959952653995,74.0,5764,-0.19999999999999993,,
5867,50,17,55,62,1453,1,1,16,1,5,53,4,16,4,65,5,0,0,6,3,239,4,8,75,33,3,0.0,40,0.0,,2340,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.7240758963839725,-0.5,62,3,591,4,45,0.0,0.0,0.07671418873048208,-0.45266781411359724,,7,-0.08528135231858677,119,5507,-0.0010330692857429644,0.12504450980199244,75.0,5765,1.7545454545454546,,
6626,50,17,55,62,1453,1,132,16,1,5,53,4,16,4,65,5,0,0,6,3,239,4,8,75,28,3,0.0,40,0.0,,29,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.7238042438774237,-0.5,62,3,637,4,45,-1.666666666666667,0.0,0.0631364562118127,-0.5264322596508483,,7,-0.6396101423894007,119,1979,-0.002317026826595998,0.12461433035289782,76.0,5766,-0.3,,
6119,50,17,55,62,1453,1,132,9,1,5,53,4,16,4,65,5,0,0,6,3,239,4,8,75,28,3,0.0,40,0.0,,347,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.5990603040844895,-0.5,62,3,587,3,45,0.16666666666666685,0.0,-0.41479972844534974,0.14531595770838432,,7,-0.1294449097692835,119,4140,-0.002538398816398137,0.1251573007551088,77.0,5767,0.23636363636363633,,
5868,50,17,55,62,1453,1,132,9,1,5,53,4,16,4,65,5,0,0,6,3,239,4,8,75,33,3,0.0,40,0.0,,2340,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.5990325844409641,-0.5,62,3,591,3,45,0.5000000000000002,0.0,-0.7827562797012899,-0.4059503319400049,,7,-0.08528135231858677,119,5507,-0.0010330692857429644,0.12504450980199244,78.0,5768,-0.09090909090909091,,
5752,50,17,55,62,1453,1,132,9,1,5,53,4,16,4,65,5,0,0,6,3,2,4,8,189,26,3,0.0,40,0.0,,2138,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.4822053748388796,-0.5,62,3,603,3,45,-0.6666666666666669,-1.0,-0.2267481330617789,-0.6695352839931155,,7,-0.9594152135841011,119,5073,-0.0020513804388330122,0.12525959952653995,79.0,5769,0.8363636363636363,,
6627,50,17,55,62,1453,1,132,9,1,5,53,4,16,4,117,5,0,0,6,3,239,4,8,75,28,3,0.0,40,0.0,,96,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.3625452176685008,-0.5,62,3,637,3,45,-0.8333333333333335,-5.000000000000001,-0.3543788187372708,-0.5864273420211459,,7,-0.6396101423894007,119,1979,-0.002317026826595998,0.12461433035289782,80.0,5770,0.045454545454545456,,
5292,50,17,55,62,1453,1,132,16,1,5,53,4,16,4,65,5,0,0,6,3,239,4,8,75,24,3,0.0,40,0.0,,2340,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.7245083228229685,-0.5,62,3,627,4,45,0.0,0.0,-0.41751527494908347,-0.039586919104991444,,7,-0.31980507119470036,120,4466,-0.0025236406837441713,0.12465367603421729,81.0,5771,-0.8363636363636363,,
5293,50,17,55,62,1453,1,132,9,1,5,53,4,16,4,65,5,0,0,6,3,239,4,8,75,24,3,0.0,40,0.0,,2340,67,7,0,4764028,43,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.2634308602791368,-0.5,62,3,627,3,45,-0.6666666666666669,-3.0000000000000004,-0.45689069925322473,0.005655274157855801,,7,-0.31980507119470036,120,4466,-0.0025236406837441713,0.12465367603421729,82.0,5772,-0.34545454545454546,,
